"Rank","Player","Team","Position","Points","Games","Avg"
"76","Minnesota Vikings","MIN","DST","12.0","1","12.0"
"82","George Kittle","SF","TE","11.6","1","11.6"
"82","Cole Beasley","BUF","WR","11.6","1","11.6"
"82","Kirk Cousins","MIN","QB","11.6","1","11.6"
"85","Duke Johnson","HOU","RB","11.4","1","11.4"
"85","Marvin Hall","DET","WR","11.4","1","11.4"
"87","Adrian Peterson","WAS","RB","11.3","1","11.3"
"88","Tyreek Hill","KC","WR","11.1","1","11.1"
"89","Zane Gonzalez","ARI","K","11.0","1","11.0"
"89","Calvin Ridley","ATL","WR","11.0","1","11.0"
"89","Royce Freeman","DEN","RB","11.0","1","11.0"
"89","Detroit Lions","DET","DST","11.0","1","11.0"
"89","Tennessee Titans","TEN","DST","11.0","1","11.0"
"89","Chris Boswell","PIT","K","11.0","1","11.0"
"89","Philip Rivers","IND","QB","11.0","1","11.0"
"96","Emmanuel Sanders","NO","WR","10.5","1","10.5"
"97","Melvin Gordon","DEN","RB","10.4","1","10.4"
"97","Tyler Eifert","JAC","TE","10.4","1","10.4"
"97","Todd Gurley","ATL","RB","10.4","1","10.4"
"100","Charles Clay","FA","TE","10.3","1","10.3"
"100","Demetrius Harris","CHI","TE","10.3","1","10.3"
"100","Nick Chubb","CLE","RB","10.3","1","10.3"
"103","Kyler Murray","ARI","QB","10.1","1","10.1"
"103","Phillip Lindsay","DEN","RB","10.1","1","10.1"
"105","Ka'imi Fairbairn","HOU","K","10.0","1","10.0"
"105","Matt Gay","TB","K","10.0","1","10.0"
"105","Eddy Pineiro","CHI","K","10.0","1","10.0"
"105","Dustin Hopkins","WAS","K","10.0","1","10.0"
"105","Philadelphia Eagles","PHI","DST","10.0","1","10.0"
"110","James White","NE","RB","9.9","1","9.9"
"111","Tyler Boyd","CIN","WR","9.8","1","9.8"
"112","Dallas Goedert","PHI","TE","9.7","1","9.7"
"113","Jacoby Brissett","IND","QB","9.5","1","9.5"
"114","Tajae Sharpe","MIN","WR","9.3","1","9.3"
"114","Russell Gage","ATL","WR","9.3","1","9.3"
"116","Austin Ekeler","LAC","RB","9.2","1","9.2"
"117","Josh Jacobs","LV","RB","9.1","1","9.1"
"118","Damien Williams","KC","RB","9.0","1","9.0"
"118","Jarvis Landry","CLE","WR","9.0","1","9.0"
"118","Los Angeles Rams","LAR","DST","9.0","1","9.0"
"118","Matt Prater","DET","K","9.0","1","9.0"
"118","Auden Tate","CIN","WR","9.0","1","9.0"
"118","Robbie Gould","SF","K","9.0","1","9.0"
"118","Mike Nugent","FA","K","9.0","1","9.0"
"118","Seattle Seahawks","SEA","DST","9.0","1","9.0"
"118","Los Angeles Chargers","LAC","DST","9.0","1","9.0"
"127","DeVante Parker","MIA","WR","8.9","1","8.9"
"127","Brian Hill","ATL","RB","8.9","1","8.9"
"129","Demaryius Thomas","FA","WR","8.8","1","8.8"
"129","Keenan Allen","LAC","WR","8.8","1","8.8"
"131","Allen Robinson","CHI","WR","8.7","1","8.7"
"131","Courtland Sutton","DEN","WR","8.7","1","8.7"
"133","Mike Williams","LAC","WR","8.4","1","8.4"
"133","Alshon Jeffery","PHI","WR","8.4","1","8.4"
"135","Carlos Hyde","SEA","RB","8.3","1","8.3"
"135","Chris Godwin","TB","WR","8.3","1","8.3"
"137","Anthony Miller","CHI","WR","8.2","1","8.2"
"137","Keelan Cole","JAC","WR","8.2","1","8.2"
"139","Darren Waller","LV","TE","8.1","1","8.1"
"139","Jack Doyle","IND","TE","8.1","1","8.1"
"139","Mitch Trubisky","CHI","QB","8.1","1","8.1"
"139","A.J. Brown","TEN","WR","8.1","1","8.1"
"143","Austin Seibert","CLE","K","8.0","1","8.0"
"143","New Orleans Saints","NO","DST","8.0","1","8.0"
"143","New York Giants","NYG","DST","8.0","1","8.0"
"146","Joe Flacco","NYJ","QB","7.9","1","7.9"
"146","Darrell Henderson","LAR","RB","7.9","1","7.9"
"146","John Brown","BUF","WR","7.9","1","7.9"
"149","Odell Beckham Jr.","CLE","WR","7.7","1","7.7"
"149","Allen Hurns","MIA","WR","7.7","1","7.7"
"151","Alexander Mattison","MIN","RB","7.4","1","7.4"
"151","Sony Michel","NE","RB","7.4","1","7.4"
"153","Taylor Gabriel","FA","WR","7.3","1","7.3"
"154","Indianapolis Colts","IND","DST","7.0","1","7.0"
"154","Mason Crosby","GB","K","7.0","1","7.0"
"154","Sammy Watkins","KC","WR","7.0","1","7.0"
"154","Wil Lutz","NO","K","7.0","1","7.0"
"154","Denver Broncos","DEN","DST","7.0","1","7.0"
"154","Matt Bryant","FA","K","7.0","1","7.0"
"154","Daniel Carlson","LV","K","7.0","1","7.0"
"154","Brandon McManus","DEN","K","7.0","1","7.0"
"154","Albert Wilson","MIA","WR","7.0","1","7.0"
"163","Derrick Henry","TEN","RB","6.8","1","6.8"
"164","Hunter Henry","LAC","TE","6.7","1","6.7"
"164","Allen Lazard","GB","WR","6.7","1","6.7"
"166","Curtis Samuel","CAR","WR","6.6","1","6.6"
"167","T.Y. Hilton","IND","WR","6.4","1","6.4"
"168","LeSean McCoy","FA","RB","6.3","1","6.3"
"168","D.J. Moore","CAR","WR","6.3","1","6.3"
"168","Robby Anderson","CAR","WR","6.3","1","6.3"
"171","Preston Williams","MIA","WR","6.2","1","6.2"
"172","Nyheim Hines","IND","RB","6.1","1","6.1"
"172","Tarik Cohen","CHI","RB","6.1","1","6.1"
"174","Washington Redskins","WAS","DST","6.0","1","6.0"
"174","Harrison Butker","KC","K","6.0","1","6.0"
"174","Greg Zuerlein","DAL","K","6.0","1","6.0"
"177","Terry McLaurin","WAS","WR","5.9","1","5.9"
"178","Phillip Dorsett","SEA","WR","5.8","1","5.8"
"178","Jake Kumerow","GB","WR","5.8","1","5.8"
"178","Anthony Firkser","TEN","TE","5.8","1","5.8"
"181","Ronald Jones II","TB","RB","5.7","1","5.7"
"182","Rashaad Penny","SEA","RB","5.5","1","5.5"
"182","Giovani Bernard","CIN","RB","5.5","1","5.5"
"182","Matt Breida","MIA","RB","5.5","1","5.5"
"185","Josh Hill","NO","TE","5.4","1","5.4"
"185","Dontrell Hilliard","CLE","RB","5.4","1","5.4"
"187","Robert Woods","LAR","WR","5.2","1","5.2"
"187","Ted Ginn","CHI","WR","5.2","1","5.2"
"189","DeAndre Carter","HOU","WR","5.1","1","5.1"
"189","Noah Fant","DEN","TE","5.1","1","5.1"
"191","Le'Veon Bell","NYJ","RB","5.0","1","5.0"
"191","Tampa Bay Buccaneers","TB","DST","5.0","1","5.0"
"191","Chase McLaughlin","IND","K","5.0","1","5.0"
"191","Jake Elliott","PHI","K","5.0","1","5.0"
"195","Mark Walton","FA","RB","4.9","1","4.9"
"195","Paul Richardson Jr.","FA","WR","4.9","1","4.9"
"197","Cameron Brate","TB","TE","4.7","1","4.7"
"198","Boston Scott","PHI","RB","4.6","1","4.6"
"199","Ty Johnson","DET","RB","4.3","1","4.3"
"200","Jakeem Grant","MIA","WR","4.2","1","4.2"
"200","Tyler Kroft","BUF","TE","4.2","1","4.2"
"200","Marvin Jones","DET","WR","4.2","1","4.2"
"203","Eric Ebron","PIT","TE","4.1","1","4.1"
"204","Randy Bullock","CIN","K","4.0","1","4.0"
"204","Buffalo Bills","BUF","DST","4.0","1","4.0"
"204","Chicago Bears","CHI","DST","4.0","1","4.0"
"204","Kansas City Chiefs","KC","DST","4.0","1","4.0"
"204","Joey Slye","CAR","K","4.0","1","4.0"
"204","Green Bay Packers","GB","DST","4.0","1","4.0"
"204","Miami Dolphins","MIA","DST","4.0","1","4.0"
"211","Adam Humphries","TEN","WR","3.9","1","3.9"
"211","Jamison Crowder","NYJ","WR","3.9","1","3.9"
"213","Cody Latimer","WAS","WR","3.8","1","3.8"
"213","Dwayne Washington","NO","RB","3.8","1","3.8"
"215","Olabisi Johnson","MIN","WR","3.7","1","3.7"
"215","Kenny Stills","HOU","WR","3.7","1","3.7"
"215","Zay Jones","LV","WR","3.7","1","3.7"
"215","Jalen Richard","LV","RB","3.7","1","3.7"
"219","Irv Smith Jr.","MIN","TE","3.6","1","3.6"
"220","Dan Arnold","ARI","TE","3.5","1","3.5"
"220","Jimmy Graham","CHI","TE","3.5","1","3.5"
"222","Frank Gore","NYJ","RB","3.4","1","3.4"
"222","Nelson Agholor","LV","WR","3.4","1","3.4"
"222","Vance McDonald","PIT","TE","3.4","1","3.4"
"222","Tra Carson","FA","RB","3.4","1","3.4"
"226","Diontae Spencer","DEN","WR","3.3","1","3.3"
"226","Vyncint Smith","NYJ","WR","3.3","1","3.3"
"226","Justin Hardy","FA","WR","3.3","1","3.3"
"226","Peyton Barber","WAS","RB","3.3","1","3.3"
"226","Mohamed Sanu","NE","WR","3.3","1","3.3"
"226","Kyle Allen","WAS","QB","3.3","1","3.3"
"232","Case Keenum","CLE","QB","3.2","1","3.2"
"232","Kyle Rudolph","MIN","TE","3.2","1","3.2"
"232","DeAndre Washington","KC","RB","3.2","1","3.2"
"235","Bennie Fowler III","FA","WR","3.1","1","3.1"
"235","Benjamin Watson","FA","TE","3.1","1","3.1"
"237","Carolina Panthers","CAR","DST","3.0","1","3.0"
"237","Zach Ertz","PHI","TE","3.0","1","3.0"
"237","Cleveland Browns","CLE","DST","3.0","1","3.0"
"237","David Moore","SEA","WR","3.0","1","3.0"
"237","Las Vegas Raiders","LV","DST","3.0","1","3.0"
"237","New York Jets","NYJ","DST","3.0","1","3.0"
"243","Jacob Hollister","SEA","TE","2.8","1","2.8"
"243","Damiere Byrd","NE","WR","2.8","1","2.8"
"245","Deonte Harris","NO","WR","2.7","1","2.7"
"246","James Washington","PIT","WR","2.6","1","2.6"
"246","T.J. Hockenson","DET","TE","2.6","1","2.6"
"246","Malik Turner","FA","WR","2.6","1","2.6"
"249","Wendell Smallwood","FA","RB","2.5","1","2.5"
"249","Wayne Gallman","NYG","RB","2.5","1","2.5"
"249","Gerald Everett","LAR","TE","2.5","1","2.5"
"252","Zach Line","FA","RB","2.4","1","2.4"
"252","Kalen Ballage","MIA","RB","2.4","1","2.4"
"254","Greg Olsen","SEA","TE","2.3","1","2.3"
"254","Chase Edmonds","ARI","RB","2.3","1","2.3"
"254","Luke Stocker","FA","TE","2.3","1","2.3"
"257","Logan Thomas","WAS","TE","2.2","1","2.2"
"257","Jarius Wright","FA","WR","2.2","1","2.2"
"257","Jeremy Sprinkle","WAS","TE","2.2","1","2.2"
"260","Trey Burton","IND","TE","2.1","1","2.1"
"260","Jordan Akins","HOU","TE","2.1","1","2.1"
"260","Antonio Callaway","FA","WR","2.1","1","2.1"
"260","Fred Brown","DEN","WR","2.1","1","2.1"
"264","Mike Gesicki","MIA","TE","2.0","1","2.0"
"264","Trey Quinn","WAS","WR","2.0","1","2.0"
"264","Atlanta Falcons","ATL","DST","2.0","1","2.0"
"264","Nick Vannett","DEN","TE","2.0","1","2.0"
"264","Jason Sanders","MIA","K","2.0","1","2.0"
"264","Aldrick Rosas","NYG","K","2.0","1","2.0"
"270","Corey Davis","TEN","WR","1.9","1","1.9"
"270","Andy Janovich","CLE","RB","1.9","1","1.9"
"270","Trevor Davis","CHI","WR","1.9","1","1.9"
"273","Larry Fitzgerald","ARI","WR","1.8","1","1.8"
"273","Rex Burkhead","NE","RB","1.8","1","1.8"
"273","Hale Hentges","WAS","TE","1.8","1","1.8"
"273","Zach Zenner","FA","RB","1.8","1","1.8"
"277","Kendrick Bourne","SF","WR","1.7","1","1.7"
"277","Kelvin Harmon","WAS","WR","1.7","1","1.7"
"279","Demarcus Robinson","KC","WR","1.6","1","1.6"
"279","Marcedes Lewis","GB","TE","1.6","1","1.6"
"279","Jaeden Graham","ATL","TE","1.6","1","1.6"
"279","J.D. McKissic","WAS","RB","1.6","1","1.6"
"279","Jeff Heuerman","DEN","TE","1.6","1","1.6"
"279","Cordarrelle Patterson","CHI","WR","1.6","1","1.6"
"279","Seth DeValve","FA","TE","1.6","1","1.6"
"286","Virgil Green","LAC","TE","1.5","1","1.5"
"286","Foster Moreau","LV","TE","1.5","1","1.5"
"288","Austin Carr","NO","WR","1.4","1","1.4"
"288","Maxx Williams","ARI","TE","1.4","1","1.4"
"288","Roosevelt Nix","IND","RB","1.4","1","1.4"
"291","Marqise Lee","NE","WR","1.3","1","1.3"
"291","DeAndrew White","CAR","WR","1.3","1","1.3"
"291","Benny Snell Jr.","PIT","RB","1.3","1","1.3"
"291","Tyler Higbee","LAR","TE","1.3","1","1.3"
"291","Mike Davis","CAR","RB","1.3","1","1.3"
"296","Geronimo Allison","DET","WR","1.2","1","1.2"
"296","Reggie Bonnafon","CAR","RB","1.2","1","1.2"
"296","Luke Willson","SEA","TE","1.2","1","1.2"
"296","Chester Rogers","FA","WR","1.2","1","1.2"
"300","Duke Williams","BUF","WR","1.1","1","1.1"
"300","Bilal Powell","FA","RB","1.1","1","1.1"
"300","Zach Pascal","IND","WR","1.1","1","1.1"
"300","Josh Oliver","JAC","TE","1.1","1","1.1"
"300","Lee Smith","BUF","TE","1.1","1","1.1"
"305","Dante Pettis","SF","WR","1.0","1","1.0"
"305","Arizona Cardinals","ARI","DST","1.0","1","1.0"
"305","Sam Ficken","NYJ","K","1.0","1","1.0"
"305","Jakobi Meyers","NE","WR","1.0","1","1.0"
"305","Darrel Williams","KC","RB","1.0","1","1.0"
"305","Stephen Hauschka","BUF","K","1.0","1","1.0"
"311","Jordan Scarlett","CAR","RB","0.9","1","0.9"
"311","C.J. Uzomah","CIN","TE","0.9","1","0.9"
"311","Marquez Valdes-Scantling","GB","WR","0.9","1","0.9"
"314","Stanley Morgan Jr.","CIN","WR","0.8","1","0.8"
"315","Rashard Higgins","CLE","WR","0.7","1","0.7"
"315","Dion Lewis","NYG","RB","0.7","1","0.7"
"315","Ryquell Armstead","JAC","RB","0.7","1","0.7"
"318","Dare Ogunbowale","TB","RB","0.6","1","0.6"
"318","Laquon Treadwell","ATL","WR","0.6","1","0.6"
"318","Jeff Wilson","SF","RB","0.6","1","0.6"
"321","Jordan Wilkins","IND","RB","0.5","1","0.5"
"322","Paul Perkins","FA","RB","0.4","1","0.4"
"322","Rhett Ellison","FA","TE","0.4","1","0.4"
"322","Darwin Thompson","KC","RB","0.4","1","0.4"
"325","Elijhaa Penny","NYG","RB","0.3","1","0.3"
"325","Dwayne Haskins","WAS","QB","0.3","1","0.3"
"327","Alec Ingold","LV","RB","0.2","1","0.2"
"327","Derek Watt","PIT","RB","0.2","1","0.2"
"329","Kenjon Barner","FA","RB","0.1","1","0.1"
"330","Byron Pringle","KC","WR","0.0","1","0.0"
"330","Matt Slater","NE","WR","0.0","1","0.0"
"330","Steven Mitchell Jr.","HOU","WR","0.0","1","0.0"
"330","Mack Hollins","MIA","WR","0.0","1","0.0"
"330","Javon Wims","CHI","WR","0.0","1","0.0"
"330","Khadarel Hodge","CLE","WR","0.0","1","0.0"
"330","Mike Thomas","CIN","WR","0.0","1","0.0"
"330","Cody Core","NYG","WR","0.0","1","0.0"
"330","Scott Miller","TB","WR","0.0","1","0.0"
"330","Andre Roberts","BUF","WR","0.0","1","0.0"
"330","Donte Moncrief","FA","WR","0.0","1","0.0"
"330","Juwann Winfree","DEN","WR","0.0","1","0.0"
"330","Ashton Dulin","IND","WR","0.0","1","0.0"
"330","Andre Patton","LAC","WR","0.0","1","0.0"
"330","Darrius Shepherd","GB","WR","0.0","1","0.0"
"330","Patrick Laird","MIA","RB","0.0","1","0.0"
"330","Ricky Seals-Jones","KC","TE","0.0","1","0.0"
"330","Gunner Olszewski","NE","WR","0.0","1","0.0"
"330","Darrell Daniels","ARI","TE","0.0","1","0.0"
"330","Evan Baylis","GB","TE","0.0","1","0.0"
"330","Parris Campbell","IND","WR","0.0","1","0.0"
"330","Kalif Raymond","TEN","WR","0.0","1","0.0"
"330","Craig Reynolds","ATL","RB","0.0","1","0.0"
"330","Senorise Perry","TEN","RB","0.0","1","0.0"
"330","Dexter Williams","GB","RB","0.0","1","0.0"
"330","Brandin Cooks","HOU","WR","0.0","1","0.0"
"330","Brett Hundley","ARI","QB","0.0","1","0.0"
"330","Jason Moore","LAC","WR","0.0","1","0.0"
"330","Tanner Hudson","TB","TE","0.0","1","0.0"
"330","Davion Davis","MIN","WR","0.0","1","0.0"
"330","Krishawn Hogan","NO","WR","0.0","1","0.0"
"330","Christian Blake","ATL","WR","0.0","1","0.0"
"330","Olamide Zaccheaus","ATL","WR","0.0","1","0.0"
"330","Brandon Zylstra","CAR","WR","0.0","1","0.0"
"330","DaeSean Hamilton","DEN","WR","0.0","1","0.0"
"330","Justin Watson","TB","WR","0.0","1","0.0"
"330","Trayveon Williams","CIN","RB","0.0","1","0.0"
"330","Ryan Switzer","PIT","WR","0.0","1","0.0"
"330","Alex Armah","CAR","RB","0.0","1","0.0"
"330","T.J. Logan","TB","RB","0.0","1","0.0"
"330","CJ Ham","MIN","RB","0.0","1","0.0"
"330","Keith Smith","ATL","RB","0.0","1","0.0"
"330","Mike Boone","MIN","RB","0.0","1","0.0"
"330","Javorius Allen","FA","RB","0.0","1","0.0"
"330","Michael Burton","NO","RB","0.0","1","0.0"
"330","Buddy Howell","HOU","RB","0.0","1","0.0"
"330","Trey Edmunds","PIT","RB","0.0","1","0.0"
"330","Troymaine Pope","FA","RB","0.0","1","0.0"
"330","Travis Homer","SEA","RB","0.0","1","0.0"
"330","Nick Bawden","DET","RB","0.0","1","0.0"
"330","Tyler Ervin","GB","RB","0.0","1","0.0"
"330","Patrick DiMarco","BUF","RB","0.0","1","0.0"
"330","D'Ernest Johnson","CLE","RB","0.0","1","0.0"
"330","Chandler Cox","MIA","RB","0.0","1","0.0"
"330","Anthony Sherman","KC","RB","0.0","1","0.0"
"330","Brandon Bolden","NE","RB","0.0","1","0.0"
"330","Taiwan Jones","BUF","RB","0.0","1","0.0"
"330","Ameer Abdullah","MIN","RB","0.0","1","0.0"
"330","Dan Vitale","NE","RB","0.0","1","0.0"
"330","Devontae Booker","LV","RB","0.0","1","0.0"
"330","Rod Smith","LV","RB","0.0","1","0.0"
"330","Cincinnati Bengals","CIN","DST","0.0","1","0.0"
"330","Houston Texans","HOU","DST","0.0","1","0.0"
"330","Ty Long","LAC","K","0.0","1","0.0"
"330","John Kelly","LAR","RB","0.0","1","0.0"
"330","Cullen Gillaspia","HOU","RB","0.0","1","0.0"
"330","Ty Montgomery","NO","RB","0.0","1","0.0"
"330","Brandon Wilson","CIN","RB","0.0","1","0.0"
"330","JoJo Natson","CLE","WR","0.0","1","0.0"
"330","Josh Bellamy","NYJ","WR","0.0","1","0.0"
"330","Braxton Berrios","NYJ","WR","0.0","1","0.0"
"330","Trent Sherfield","ARI","WR","0.0","1","0.0"
"330","Robert Foster","BUF","WR","0.0","1","0.0"
"330","Johnny Holton","FA","WR","0.0","1","0.0"
"330","Breshad Perriman","NYJ","WR","0.0","1","0.0"
"330","J.J. Arcega-Whiteside","PHI","WR","0.0","1","0.0"
"330","Tyler Conklin","MIN","TE","0.0","1","0.0"
"330","Ian Thomas","CAR","TE","0.0","1","0.0"
"330","MyCole Pruitt","TEN","TE","0.0","1","0.0"
"330","Beau Brinkley","TEN","TE","0.0","1","0.0"
"330","Trevon Wesco","NYJ","TE","0.0","1","0.0"
"330","Dede Westbrook","JAC","WR","0.0","1","0.0"
"330","Andy Isabella","ARI","WR","0.0","1","0.0"
"330","Dwayne Harris","FA","WR","0.0","1","0.0"
"330","Geremy Davis","DET","WR","0.0","1","0.0"
"330","Jaron Brown","FA","WR","0.0","1","0.0"
"330","Pharoh Cooper","CAR","WR","0.0","1","0.0"
"330","Justin Hardee","NO","WR","0.0","1","0.0"
"330","Richie James","SF","WR","0.0","1","0.0"
"330","Steven Sims","WAS","WR","0.0","1","0.0"
"330","Ben Braunecker","CHI","TE","0.0","1","0.0"
"330","Antony Auclair","TB","TE","0.0","1","0.0"
"330","Derek Carrier","LV","TE","0.0","1","0.0"
"330","Cethan Carter","CIN","TE","0.0","1","0.0"
"330","Dawson Knox","BUF","TE","0.0","1","0.0"
"330","Johnny Mundt","LAR","TE","0.0","1","0.0"
"330","Ben Koyack","FA","TE","0.0","1","0.0"
"330","Levine Toilolo","NYG","TE","0.0","1","0.0"
"330","Daniel Brown","NYJ","TE","0.0","1","0.0"
"330","Kyle Nelson","SF","TE","0.0","1","0.0"
"330","Blake Bell","DAL","TE","0.0","1","0.0"
"330","Drew Sample","CIN","TE","0.0","1","0.0"
"330","Pharaoh Brown","CLE","TE","0.0","1","0.0"
"330","Jesse James","DET","TE","0.0","1","0.0"
"330","Eric Tomlinson","NYG","TE","0.0","1","0.0"
"330","Andrew Beck","DEN","TE","0.0","1","0.0"
"330","Nick O'Leary","FA","TE","0.0","1","0.0"
"330","Deon Yelder","KC","TE","0.0","1","0.0"
"330","Ross Dwelley","SF","TE","0.0","1","0.0"
"330","Chris Manhertz","CAR","TE","0.0","1","0.0"
"330","Durham Smythe","MIA","TE","0.0","1","0.0"
"330","Adam Shaheen","CHI","TE","0.0","1","0.0"
"330","Mo Alie-Cox","IND","TE","0.0","1","0.0"
"330","J.P. Holtz","CHI","TE","0.0","1","0.0"
"444","Teddy Bridgewater","CAR","QB","-0.2","1","-0.2"
"445","Nick Mullens","SF","QB","-0.3","1","-0.3"
""
""
