"Rank","Player","Team","Position","Points","Games","Avg"
"37","Tyler Boyd","CIN","WR","16.6","1","16.6"
"37","Robby Anderson","CAR","WR","16.6","1","16.6"
"37","Cole Beasley","BUF","WR","16.6","1","16.6"
"40","Tampa Bay Buccaneers","TB","DST","16.0","1","16.0"
"41","Davante Adams","GB","WR","15.8","1","15.8"
"42","Jeff Driskel","DEN","QB","15.6","1","15.6"
"43","Washington Redskins","WAS","DST","15.0","1","15.0"
"44","Nick Foles","CHI","QB","14.9","1","14.9"
"45","Daniel Jones","NYG","QB","14.7","1","14.7"
"45","Alvin Kamara","NO","RB","14.7","1","14.7"
"47","Ezekiel Elliott","DAL","RB","14.6","1","14.6"
"48","Willie Snead","BAL","WR","14.4","1","14.4"
"49","Ronald Jones II","TB","RB","14.2","1","14.2"
"50","Chase McLaughlin","IND","K","14.0","1","14.0"
"50","Dustin Hopkins","WAS","K","14.0","1","14.0"
"52","Le'Veon Bell","NYJ","RB","13.3","1","13.3"
"52","Julian Edelman","NE","WR","13.3","1","13.3"
"54","Jacoby Brissett","IND","QB","13.2","1","13.2"
"54","Raheem Mostert","SF","RB","13.2","1","13.2"
"56","Baltimore Ravens","BAL","DST","13.0","1","13.0"
"56","Buffalo Bills","BUF","DST","13.0","1","13.0"
"58","Robert Woods","LAR","WR","12.7","1","12.7"
"59","Latavius Murray","NO","RB","12.4","1","12.4"
"60","Allen Hurns","MIA","WR","12.2","1","12.2"
"61","DeVante Parker","MIA","WR","12.1","1","12.1"
"62","Pittsburgh Steelers","PIT","DST","12.0","1","12.0"
"62","Deebo Samuel","SF","WR","12.0","1","12.0"
"62","Austin Seibert","CLE","K","12.0","1","12.0"
"65","Tevin Coleman","SF","RB","11.9","1","11.9"
"65","Devin Singletary","BUF","RB","11.9","1","11.9"
"67","Kareem Hunt","CLE","RB","11.6","1","11.6"
"67","Russell Gage","ATL","WR","11.6","1","11.6"
"69","Jamaal Williams","GB","RB","11.5","1","11.5"
"70","Tom Brady","TB","QB","11.3","1","11.3"
"71","Wil Lutz","NO","K","11.0","1","11.0"
"71","San Francisco 49ers","SF","DST","11.0","1","11.0"
"71","Matt Prater","DET","K","11.0","1","11.0"
"71","Philadelphia Eagles","PHI","DST","11.0","1","11.0"
"71","Younghoe Koo","ATL","K","11.0","1","11.0"
"71","Chris Boswell","PIT","K","11.0","1","11.0"
"77","John Brown","BUF","WR","10.9","1","10.9"
"77","Carson Wentz","PHI","QB","10.9","1","10.9"
"77","Dede Westbrook","JAC","WR","10.9","1","10.9"
"80","Golden Tate","NYG","WR","10.8","1","10.8"
"80","Benny Snell Jr.","PIT","RB","10.8","1","10.8"
"82","Anthony Miller","CHI","WR","10.7","1","10.7"
"83","Randall Cobb","HOU","WR","10.6","1","10.6"
"84","Russell Wilson","SEA","QB","10.5","1","10.5"
"84","Ryan Finley","CIN","QB","10.5","1","10.5"
"86","Mike Gesicki","MIA","TE","10.3","1","10.3"
"87","Kaden Smith","NYG","TE","10.2","1","10.2"
"88","Miles Sanders","PHI","RB","10.1","1","10.1"
"89","Brett Maher","NYJ","K","10.0","1","10.0"
"89","Sam Ficken","NYJ","K","10.0","1","10.0"
"89","Joey Slye","CAR","K","10.0","1","10.0"
"92","Malik Turner","FA","WR","9.8","1","9.8"
"93","Terry McLaurin","WAS","WR","9.7","1","9.7"
"94","Aaron Rodgers","GB","QB","9.5","1","9.5"
"95","Logan Thomas","WAS","TE","9.4","1","9.4"
"95","Jakobi Meyers","NE","WR","9.4","1","9.4"
"97","Julio Jones","ATL","WR","9.3","1","9.3"
"98","Qadree Ollison","ATL","RB","9.2","1","9.2"
"99","Nick Folk","FA","K","9.0","1","9.0"
"99","Justin Tucker","BAL","K","9.0","1","9.0"
"99","Josh Lambo","JAC","K","9.0","1","9.0"
"102","Tarik Cohen","CHI","RB","8.9","1","8.9"
"103","Ryan Griffin","NYJ","TE","8.8","1","8.8"
"103","Devlin Hodges","PIT","QB","8.8","1","8.8"
"105","Darius Slayton","NYG","WR","8.7","1","8.7"
"106","Matt Ryan","ATL","QB","8.6","1","8.6"
"107","Sony Michel","NE","RB","8.5","1","8.5"
"108","D.J. Chark","JAC","WR","8.3","1","8.3"
"109","Kenny Golladay","DET","WR","8.1","1","8.1"
"109","Jalen Richard","LV","RB","8.1","1","8.1"
"111","Cleveland Browns","CLE","DST","8.0","1","8.0"
"111","Detroit Lions","DET","DST","8.0","1","8.0"
"111","Ka'imi Fairbairn","HOU","K","8.0","1","8.0"
"111","Stephen Hauschka","BUF","K","8.0","1","8.0"
"115","Dak Prescott","DAL","QB","7.9","1","7.9"
"115","Joe Mixon","CIN","RB","7.9","1","7.9"
"117","Bo Scarbrough","DET","RB","7.8","1","7.8"
"117","Tre'Quan Smith","NO","WR","7.8","1","7.8"
"119","Chris Carson","SEA","RB","7.7","1","7.7"
"120","N'Keal Harry","NE","WR","7.5","1","7.5"
"120","Michael Gallup","DAL","WR","7.5","1","7.5"
"122","Braxton Berrios","NYJ","WR","7.4","1","7.4"
"123","Phillip Lindsay","DEN","RB","7.3","1","7.3"
"124","Marvin Jones","DET","WR","7.1","1","7.1"
"124","Nyheim Hines","IND","RB","7.1","1","7.1"
"126","New York Giants","NYG","DST","7.0","1","7.0"
"126","Greg Zuerlein","DAL","K","7.0","1","7.0"
"126","Eddy Pineiro","CHI","K","7.0","1","7.0"
"126","Mike Evans","TB","WR","7.0","1","7.0"
"126","Saquon Barkley","NYG","RB","7.0","1","7.0"
"126","Greg Ward","PHI","WR","7.0","1","7.0"
"132","Chris Conley","JAC","WR","6.9","1","6.9"
"132","Greg Olsen","SEA","TE","6.9","1","6.9"
"134","Carlos Hyde","SEA","RB","6.7","1","6.7"
"134","Albert Wilson","MIA","WR","6.7","1","6.7"
"136","Frank Gore","NYJ","RB","6.5","1","6.5"
"136","Cooper Kupp","LAR","WR","6.5","1","6.5"
"138","Jared Goff","LAR","QB","6.4","1","6.4"
"138","Eric Ebron","PIT","TE","6.4","1","6.4"
"138","Miles Boykin","BAL","WR","6.4","1","6.4"
"141","Matt Schaub","ATL","QB","6.2","1","6.2"
"141","Sterling Shepard","NYG","WR","6.2","1","6.2"
"143","Dwayne Haskins","WAS","QB","6.0","1","6.0"
"143","Cincinnati Bengals","CIN","DST","6.0","1","6.0"
"143","New England Patriots","NE","DST","6.0","1","6.0"
"143","Dallas Cowboys","DAL","DST","6.0","1","6.0"
"143","Steven Sims","WAS","WR","6.0","1","6.0"
"143","Tennessee Titans","TEN","DST","6.0","1","6.0"
"143","Ryan Succop","FA","K","6.0","1","6.0"
"143","Jason Sanders","MIA","K","6.0","1","6.0"
"151","Jaeden Graham","ATL","TE","5.8","1","5.8"
"151","Kelvin Harmon","WAS","WR","5.8","1","5.8"
"153","Darren Waller","LV","TE","5.6","1","5.6"
"153","Nick O'Leary","FA","TE","5.6","1","5.6"
"155","Mark Andrews","BAL","TE","5.5","1","5.5"
"155","Gus Edwards","BAL","RB","5.5","1","5.5"
"157","Seth Roberts","CAR","WR","5.4","1","5.4"
"157","Adrian Peterson","WAS","RB","5.4","1","5.4"
"157","Curtis Samuel","CAR","WR","5.4","1","5.4"
"160","J.J. Arcega-Whiteside","PHI","WR","5.3","1","5.3"
"160","Alex Erickson","CIN","WR","5.3","1","5.3"
"162","Derek Carr","LV","QB","5.2","1","5.2"
"163","Robert Foster","BUF","WR","5.1","1","5.1"
"164","New Orleans Saints","NO","DST","5.0","1","5.0"
"164","D.K. Metcalf","SEA","WR","5.0","1","5.0"
"164","Jason Myers","SEA","K","5.0","1","5.0"
"164","Adam Vinatieri","FA","K","5.0","1","5.0"
"164","Dion Lewis","NYG","RB","5.0","1","5.0"
"164","Matt Gay","TB","K","5.0","1","5.0"
"170","Breshad Perriman","NYJ","WR","4.9","1","4.9"
"171","Ted Ginn","CHI","WR","4.8","1","4.8"
"172","Dallas Goedert","PHI","TE","4.7","1","4.7"
"172","Jaylen Samuels","PIT","RB","4.7","1","4.7"
"174","Hunter Renfrow","LV","WR","4.6","1","4.6"
"175","Tyler Higbee","LAR","TE","4.5","1","4.5"
"175","Giovani Bernard","CIN","RB","4.5","1","4.5"
"177","Diontae Johnson","PIT","WR","4.4","1","4.4"
"178","Kerrith Whyte Jr.","PIT","RB","4.3","1","4.3"
"178","Tyler Lockett","SEA","WR","4.3","1","4.3"
"178","Brandin Cooks","HOU","WR","4.3","1","4.3"
"178","Jack Doyle","IND","TE","4.3","1","4.3"
"178","Tony Pollard","DAL","RB","4.3","1","4.3"
"178","Derrius Guice","WAS","RB","4.3","1","4.3"
"184","Jordan Matthews","FA","WR","4.2","1","4.2"
"184","Brian Hill","ATL","RB","4.2","1","4.2"
"186","David Montgomery","CHI","RB","4.1","1","4.1"
"186","Josh Jacobs","LV","RB","4.1","1","4.1"
"186","Jordan Akins","HOU","TE","4.1","1","4.1"
"189","Denver Broncos","DEN","DST","4.0","1","4.0"
"189","Deon Cain","PIT","WR","4.0","1","4.0"
"189","David Moore","SEA","WR","4.0","1","4.0"
"189","Randy Bullock","CIN","K","4.0","1","4.0"
"189","Chicago Bears","CHI","DST","4.0","1","4.0"
"189","Indianapolis Colts","IND","DST","4.0","1","4.0"
"189","Brandon McManus","DEN","K","4.0","1","4.0"
"189","Daniel Carlson","LV","K","4.0","1","4.0"
"197","Royce Freeman","DEN","RB","3.9","1","3.9"
"197","Corey Davis","TEN","WR","3.9","1","3.9"
"199","Aaron Jones","GB","RB","3.8","1","3.8"
"200","Kendrick Bourne","SF","WR","3.7","1","3.7"
"201","Danny Amendola","DET","WR","3.6","1","3.6"
"202","Adam Humphries","TEN","WR","3.5","1","3.5"
"202","Duke Johnson","HOU","RB","3.5","1","3.5"
"204","Todd Gurley","ATL","RB","3.4","1","3.4"
"205","Allen Lazard","GB","WR","3.3","1","3.3"
"205","Gerald Everett","LAR","TE","3.3","1","3.3"
"205","T.Y. Hilton","IND","WR","3.3","1","3.3"
"208","Jacob Hollister","SEA","TE","3.2","1","3.2"
"208","Peyton Barber","WAS","RB","3.2","1","3.2"
"208","Demaryius Thomas","FA","WR","3.2","1","3.2"
"208","Blake Jarwin","DAL","TE","3.2","1","3.2"
"208","Courtland Sutton","DEN","WR","3.2","1","3.2"
"213","Brandon Allen","FA","QB","3.1","1","3.1"
"213","Kalen Ballage","MIA","RB","3.1","1","3.1"
"213","Ty Johnson","DET","RB","3.1","1","3.1"
"216","Jake Elliott","PHI","K","3.0","1","3.0"
"216","Atlanta Falcons","ATL","DST","3.0","1","3.0"
"216","J.D. McKissic","WAS","RB","3.0","1","3.0"
"216","Demetrius Harris","CHI","TE","3.0","1","3.0"
"216","Carolina Panthers","CAR","DST","3.0","1","3.0"
"221","Darren Fells","HOU","TE","2.9","1","2.9"
"221","Noah Fant","DEN","TE","2.9","1","2.9"
"223","Ty Montgomery","NO","RB","2.8","1","2.8"
"223","Keelan Cole","JAC","WR","2.8","1","2.8"
"223","Mason Rudolph","PIT","QB","2.8","1","2.8"
"223","Tyrell Williams","LV","WR","2.8","1","2.8"
"223","Jamison Crowder","NYJ","WR","2.8","1","2.8"
"228","Rex Burkhead","NE","RB","2.7","1","2.7"
"228","Vyncint Smith","NYJ","WR","2.7","1","2.7"
"228","Justice Hill","BAL","RB","2.7","1","2.7"
"228","Jeff Wilson","SF","RB","2.7","1","2.7"
"232","Christian Blake","ATL","WR","2.6","1","2.6"
"232","Marvin Hall","DET","WR","2.6","1","2.6"
"234","MyCole Pruitt","TEN","TE","2.5","1","2.5"
"234","Bilal Powell","FA","RB","2.5","1","2.5"
"236","DeAndre Washington","KC","RB","2.4","1","2.4"
"236","Geronimo Allison","DET","WR","2.4","1","2.4"
"236","Taylor Gabriel","FA","WR","2.4","1","2.4"
"239","Andrew Beck","DEN","TE","2.3","1","2.3"
"240","Myles Gaskin","MIA","RB","2.2","1","2.2"
"241","Dawson Knox","BUF","TE","2.1","1","2.1"
"242","Aldrick Rosas","NYG","K","2.0","1","2.0"
"242","Houston Texans","HOU","DST","2.0","1","2.0"
"242","Las Vegas Raiders","LV","DST","2.0","1","2.0"
"242","Patrick Laird","MIA","RB","2.0","1","2.0"
"242","Emmanuel Sanders","NO","WR","2.0","1","2.0"
"247","Ben Braunecker","CHI","TE","1.9","1","1.9"
"247","Tyler Kroft","BUF","TE","1.9","1","1.9"
"249","Josh Reynolds","LAR","WR","1.8","1","1.8"
"249","Isaiah McKenzie","BUF","WR","1.8","1","1.8"
"249","Robert Tonyan","GB","TE","1.8","1","1.8"
"249","Kenjon Barner","FA","RB","1.8","1","1.8"
"253","Chester Rogers","FA","WR","1.7","1","1.7"
"253","Josh Hill","NO","TE","1.7","1","1.7"
"255","Jay Ajayi","FA","RB","1.6","1","1.6"
"256","O.J. Howard","TB","TE","1.5","1","1.5"
"256","Auden Tate","CIN","WR","1.5","1","1.5"
"256","Zay Jones","LV","WR","1.5","1","1.5"
"256","Scott Simonson","FA","TE","1.5","1","1.5"
"256","Josh Gordon","FA","WR","1.5","1","1.5"
"261","Tevin Jones","DAL","WR","1.4","1","1.4"
"261","Kalif Raymond","TEN","WR","1.4","1","1.4"
"263","Robert Griffin","BAL","QB","1.3","1","1.3"
"263","Stephen Carlson","CLE","TE","1.3","1","1.3"
"265","Jimmy Graham","CHI","TE","1.2","1","1.2"
"265","Marquez Valdes-Scantling","GB","WR","1.2","1","1.2"
"265","Jesse James","DET","TE","1.2","1","1.2"
"265","Cody Latimer","WAS","WR","1.2","1","1.2"
"265","Dare Ogunbowale","TB","RB","1.2","1","1.2"
"265","Nick Boyle","BAL","TE","1.2","1","1.2"
"265","Tyler Eifert","JAC","TE","1.2","1","1.2"
"272","Kenny Stills","HOU","WR","1.1","1","1.1"
"272","Scott Miller","TB","WR","1.1","1","1.1"
"272","Brandon Bolden","NE","RB","1.1","1","1.1"
"272","Paul Richardson Jr.","FA","WR","1.1","1","1.1"
"276","Jacksonville Jaguars","JAC","DST","1.0","1","1.0"
"276","Jason Witten","LV","TE","1.0","1","1.0"
"276","Matt LaCosse","NE","TE","1.0","1","1.0"
"279","Jeremy Sprinkle","WAS","TE","0.9","1","0.9"
"279","Ian Thomas","CAR","TE","0.9","1","0.9"
"279","Jarius Wright","FA","WR","0.9","1","0.9"
"279","Jesper Horsted","CHI","TE","0.9","1","0.9"
"283","Foster Moreau","LV","TE","0.8","1","0.8"
"283","Tim Patrick","DEN","WR","0.8","1","0.8"
"283","Wendell Smallwood","FA","RB","0.8","1","0.8"
"283","Dan Vitale","NE","RB","0.8","1","0.8"
"287","Trey Edmunds","PIT","RB","0.7","1","0.7"
"288","Tim Boyle","GB","QB","0.6","1","0.6"
"288","Josh Adams","NYJ","RB","0.6","1","0.6"
"288","Vance McDonald","PIT","TE","0.6","1","0.6"
"291","Diontae Spencer","DEN","WR","0.5","1","0.5"
"291","Taysom Hill","NO","QB","0.5","1","0.5"
"293","James White","NE","RB","0.4","1","0.4"
"293","Jonnu Smith","TEN","TE","0.4","1","0.4"
"295","T.J. Logan","TB","RB","0.2","1","0.2"
"296","Wayne Gallman","NYG","RB","0.1","1","0.1"
"297","Marcell Ateman","LV","WR","0.0","1","0.0"
"297","Jakeem Grant","MIA","WR","0.0","1","0.0"
"297","Jake Kumerow","GB","WR","0.0","1","0.0"
"297","Javon Wims","CHI","WR","0.0","1","0.0"
"297","Damion Willis","CIN","WR","0.0","1","0.0"
"297","Mike Thomas","CIN","WR","0.0","1","0.0"
"297","DeAndre Carter","HOU","WR","0.0","1","0.0"
"297","Zach Pascal","IND","WR","0.0","1","0.0"
"297","Matt Slater","NE","WR","0.0","1","0.0"
"297","Damion Ratley","CLE","WR","0.0","1","0.0"
"297","Rashard Higgins","CLE","WR","0.0","1","0.0"
"297","Mack Hollins","MIA","WR","0.0","1","0.0"
"297","Khadarel Hodge","CLE","WR","0.0","1","0.0"
"297","Tajae Sharpe","MIN","WR","0.0","1","0.0"
"297","Tanner Hudson","TB","TE","0.0","1","0.0"
"297","Krishawn Hogan","NO","WR","0.0","1","0.0"
"297","DeAndrew White","CAR","WR","0.0","1","0.0"
"297","Ryan Nall","CHI","RB","0.0","1","0.0"
"297","Benjamin Watson","FA","TE","0.0","1","0.0"
"297","Khari Blasingame","TEN","RB","0.0","1","0.0"
"297","Ventell Bryant","DAL","WR","0.0","1","0.0"
"297","Stanley Morgan Jr.","CIN","WR","0.0","1","0.0"
"297","Trayveon Williams","CIN","RB","0.0","1","0.0"
"297","Boston Scott","PHI","RB","0.0","1","0.0"
"297","Hale Hentges","WAS","TE","0.0","1","0.0"
"297","Olamide Zaccheaus","ATL","WR","0.0","1","0.0"
"297","Senorise Perry","TEN","RB","0.0","1","0.0"
"297","Brandin Bryant","FA","RB","0.0","1","0.0"
"297","Jason Vander Laan","NO","TE","0.0","1","0.0"
"297","Devine Ozigbo","JAC","RB","0.0","1","0.0"
"297","Charles Jones","JAC","TE","0.0","1","0.0"
"297","Isaac Nauta","DET","TE","0.0","1","0.0"
"297","Cordarrelle Patterson","CHI","WR","0.0","1","0.0"
"297","Donte Moncrief","FA","WR","0.0","1","0.0"
"297","DaeSean Hamilton","DEN","WR","0.0","1","0.0"
"297","Trevor Davis","CHI","WR","0.0","1","0.0"
"297","Justin Watson","TB","WR","0.0","1","0.0"
"297","David Fales","NYJ","QB","0.0","1","0.0"
"297","Andre Roberts","BUF","WR","0.0","1","0.0"
"297","Fred Brown","DEN","WR","0.0","1","0.0"
"297","Ashton Dulin","IND","WR","0.0","1","0.0"
"297","Cody Core","NYG","WR","0.0","1","0.0"
"297","Marcus Johnson","IND","WR","0.0","1","0.0"
"297","Ricky Seals-Jones","KC","TE","0.0","1","0.0"
"297","De'Anthony Thomas","BAL","WR","0.0","1","0.0"
"297","Tavon Austin","FA","WR","0.0","1","0.0"
"297","Kyle Juszczyk","SF","RB","0.0","1","0.0"
"297","Jamize Olawale","DAL","RB","0.0","1","0.0"
"297","Alex Armah","CAR","RB","0.0","1","0.0"
"297","Elijhaa Penny","NYG","RB","0.0","1","0.0"
"297","Alec Ingold","LV","RB","0.0","1","0.0"
"297","Buddy Howell","HOU","RB","0.0","1","0.0"
"297","Reggie Bonnafon","CAR","RB","0.0","1","0.0"
"297","Dwayne Washington","NO","RB","0.0","1","0.0"
"297","Patrick DiMarco","BUF","RB","0.0","1","0.0"
"297","Darrell Henderson","LAR","RB","0.0","1","0.0"
"297","Travis Homer","SEA","RB","0.0","1","0.0"
"297","Jordan Scarlett","CAR","RB","0.0","1","0.0"
"297","Michael Burton","NO","RB","0.0","1","0.0"
"297","Devontae Booker","LV","RB","0.0","1","0.0"
"297","De'Lance Turner","FA","RB","0.0","1","0.0"
"297","Ryquell Armstead","JAC","RB","0.0","1","0.0"
"297","Javorius Allen","FA","RB","0.0","1","0.0"
"297","Keith Smith","ATL","RB","0.0","1","0.0"
"297","Taiwan Jones","BUF","RB","0.0","1","0.0"
"297","Mason Crosby","GB","K","0.0","1","0.0"
"297","Cullen Gillaspia","HOU","RB","0.0","1","0.0"
"297","Jordan Wilkins","IND","RB","0.0","1","0.0"
"297","Brandon Wilson","CIN","RB","0.0","1","0.0"
"297","Malcolm Brown","LAR","RB","0.0","1","0.0"
"297","Beau Brinkley","TEN","TE","0.0","1","0.0"
"297","Trevon Wesco","NYJ","TE","0.0","1","0.0"
"297","Jordan Thomas","HOU","TE","0.0","1","0.0"
"297","Amari Cooper","DAL","WR","0.0","1","0.0"
"297","Justin Hardy","FA","WR","0.0","1","0.0"
"297","Nick Vannett","DEN","TE","0.0","1","0.0"
"297","T.J. Hockenson","DET","TE","0.0","1","0.0"
"297","Derek Carrier","LV","TE","0.0","1","0.0"
"297","Lee Smith","BUF","TE","0.0","1","0.0"
"297","Chris Moore","BAL","WR","0.0","1","0.0"
"297","Johnny Holton","FA","WR","0.0","1","0.0"
"297","Richie James","SF","WR","0.0","1","0.0"
"297","Trey Quinn","WAS","WR","0.0","1","0.0"
"297","Dante Pettis","SF","WR","0.0","1","0.0"
"297","JoJo Natson","CLE","WR","0.0","1","0.0"
"297","Justin Hardee","NO","WR","0.0","1","0.0"
"297","Anthony Firkser","TEN","TE","0.0","1","0.0"
"297","Garrett Celek","FA","TE","0.0","1","0.0"
"297","C.J. Uzomah","CIN","TE","0.0","1","0.0"
"297","Daniel Brown","NYJ","TE","0.0","1","0.0"
"297","Hayden Hurst","ATL","TE","0.0","1","0.0"
"297","Jeff Heuerman","DEN","TE","0.0","1","0.0"
"297","Tyrone Swoopes","FA","TE","0.0","1","0.0"
"297","Chandler Cox","MIA","RB","0.0","1","0.0"
"297","Dontrell Hilliard","CLE","RB","0.0","1","0.0"
"297","D'Ernest Johnson","CLE","RB","0.0","1","0.0"
"297","Kyle Nelson","SF","TE","0.0","1","0.0"
"297","Dalton Schultz","DAL","TE","0.0","1","0.0"
"297","Chris Manhertz","CAR","TE","0.0","1","0.0"
"297","Durham Smythe","MIA","TE","0.0","1","0.0"
"297","Mo Alie-Cox","IND","TE","0.0","1","0.0"
"297","J.P. Holtz","CHI","TE","0.0","1","0.0"
"297","Ross Dwelley","SF","TE","0.0","1","0.0"
"297","Marcedes Lewis","GB","TE","0.0","1","0.0"
"297","Cethan Carter","CIN","TE","0.0","1","0.0"
"297","Troy Fumagalli","DEN","TE","0.0","1","0.0"
"297","Cameron Brate","TB","TE","0.0","1","0.0"
"297","Luke Stocker","FA","TE","0.0","1","0.0"
"297","Johnny Mundt","LAR","TE","0.0","1","0.0"
"297","Ben Koyack","FA","TE","0.0","1","0.0"
"407","Case Keenum","CLE","QB","-0.1","1","-0.1"
"407","Garrett Gilbert","CLE","QB","-0.1","1","-0.1"
"409","Los Angeles Rams","LAR","DST","-1.0","1","-1.0"
"409","Miami Dolphins","MIA","DST","-1.0","1","-1.0"
"409","Green Bay Packers","GB","DST","-1.0","1","-1.0"
"412","Mike Glennon","JAC","QB","-1.2","1","-1.2"
"413","Michael Walker","JAC","WR","-2.0","1","-2.0"
""
""
