"Rank","Player","Team","Position","Points","Games","Avg"
"59","JuJu Smith-Schuster","PIT","WR","15.6","1","15.6"
"59","D.J. Chark","JAC","WR","15.6","1","15.6"
"59","Marcus Mariota","LV","QB","15.6","1","15.6"
"62","Mason Rudolph","PIT","QB","15.5","1","15.5"
"62","David Johnson","HOU","RB","15.5","1","15.5"
"62","Phillip Dorsett","SEA","WR","15.5","1","15.5"
"65","Will Dissly","SEA","TE","15.2","1","15.2"
"66","Dawson Knox","BUF","TE","15.1","1","15.1"
"66","Nick Chubb","CLE","RB","15.1","1","15.1"
"68","Jacksonville Jaguars","JAC","DST","15.0","1","15.0"
"69","Ezekiel Elliott","DAL","RB","14.9","1","14.9"
"70","Aaron Jones","GB","RB","14.8","1","14.8"
"71","Case Keenum","CLE","QB","14.6","1","14.6"
"72","New England Patriots","NE","DST","14.0","1","14.0"
"73","Michael Thomas","NO","WR","13.9","1","13.9"
"74","Jeff Wilson","SF","RB","13.8","1","13.8"
"74","Curtis Samuel","CAR","WR","13.8","1","13.8"
"76","Darren Fells","HOU","TE","13.4","1","13.4"
"76","Darrel Williams","KC","RB","13.4","1","13.4"
"78","Diontae Johnson","PIT","WR","13.3","1","13.3"
"78","Aaron Rodgers","GB","QB","13.3","1","13.3"
"80","Carolina Panthers","CAR","DST","13.0","1","13.0"
"80","Green Bay Packers","GB","DST","13.0","1","13.0"
"82","D.J. Moore","CAR","WR","12.9","1","12.9"
"83","Chris Thompson","JAC","RB","12.8","1","12.8"
"84","Ronald Jones II","TB","RB","12.6","1","12.6"
"84","Kirk Cousins","MIN","QB","12.6","1","12.6"
"86","Travis Kelce","KC","TE","12.4","1","12.4"
"87","Adam Humphries","TEN","WR","12.3","1","12.3"
"87","Zach Pascal","IND","WR","12.3","1","12.3"
"89","Leonard Fournette","JAC","RB","12.2","1","12.2"
"90","Matthew Stafford","DET","QB","12.1","1","12.1"
"90","Larry Fitzgerald","ARI","WR","12.1","1","12.1"
"92","Dallas Cowboys","DAL","DST","12.0","1","12.0"
"92","Dan Bailey","MIN","K","12.0","1","12.0"
"94","Alexander Mattison","MIN","RB","11.8","1","11.8"
"94","Demarcus Robinson","KC","WR","11.8","1","11.8"
"96","Miles Sanders","PHI","RB","11.6","1","11.6"
"96","J.J. Nelson","FA","WR","11.6","1","11.6"
"96","Austin Ekeler","LAC","RB","11.6","1","11.6"
"99","Josh Gordon","FA","WR","11.4","1","11.4"
"99","Jimmy Garoppolo","SF","QB","11.4","1","11.4"
"101","Courtland Sutton","DEN","WR","11.2","1","11.2"
"102","Derrick Henry","TEN","RB","11.1","1","11.1"
"103","Devonta Freeman","FA","RB","11.0","1","11.0"
"103","Mason Crosby","GB","K","11.0","1","11.0"
"103","Pittsburgh Steelers","PIT","DST","11.0","1","11.0"
"103","Buffalo Bills","BUF","DST","11.0","1","11.0"
"107","Christian Kirk","ARI","WR","10.9","1","10.9"
"107","Kenny Stills","HOU","WR","10.9","1","10.9"
"109","Kerryon Johnson","DET","RB","10.8","1","10.8"
"109","Cole Beasley","BUF","WR","10.8","1","10.8"
"111","Baker Mayfield","CLE","QB","10.7","1","10.7"
"111","Mohamed Sanu","NE","WR","10.7","1","10.7"
"113","Tyrell Williams","LV","WR","10.4","1","10.4"
"114","Dante Pettis","SF","WR","10.0","1","10.0"
"114","Josh Lambo","JAC","K","10.0","1","10.0"
"114","Harrison Butker","KC","K","10.0","1","10.0"
"114","Greg Zuerlein","DAL","K","10.0","1","10.0"
"114","Adam Vinatieri","FA","K","10.0","1","10.0"
"119","Delanie Walker","FA","TE","9.9","1","9.9"
"120","Matt Breida","MIA","RB","9.8","1","9.8"
"120","Tyler Boyd","CIN","WR","9.8","1","9.8"
"120","Auden Tate","CIN","WR","9.8","1","9.8"
"123","Darius Slayton","NYG","WR","9.7","1","9.7"
"123","DeAndre Hopkins","ARI","WR","9.7","1","9.7"
"123","Jordan Howard","MIA","RB","9.7","1","9.7"
"126","David Montgomery","CHI","RB","9.6","1","9.6"
"126","Jamaal Williams","GB","RB","9.6","1","9.6"
"128","Josh Rosen","MIA","QB","9.3","1","9.3"
"128","Royce Freeman","DEN","RB","9.3","1","9.3"
"130","Los Angeles Rams","LAR","DST","9.0","1","9.0"
"130","Matt Prater","DET","K","9.0","1","9.0"
"130","Zane Gonzalez","ARI","K","9.0","1","9.0"
"130","Cleveland Browns","CLE","DST","9.0","1","9.0"
"130","Ty Long","LAC","K","9.0","1","9.0"
"130","Chris Boswell","PIT","K","9.0","1","9.0"
"130","Allen Robinson","CHI","WR","9.0","1","9.0"
"137","Sammy Watkins","KC","WR","8.9","1","8.9"
"138","Preston Williams","MIA","WR","8.8","1","8.8"
"138","James O'Shaughnessy","JAC","TE","8.8","1","8.8"
"140","George Kittle","SF","TE","8.7","1","8.7"
"141","Odell Beckham Jr.","CLE","WR","8.6","1","8.6"
"142","Zach Ertz","PHI","TE","8.4","1","8.4"
"143","Le'Veon Bell","NYJ","RB","8.3","1","8.3"
"144","Mack Hollins","MIA","WR","8.2","1","8.2"
"145","O.J. Howard","TB","TE","8.1","1","8.1"
"146","New Orleans Saints","NO","DST","8.0","1","8.0"
"146","Joey Slye","CAR","K","8.0","1","8.0"
"146","Tampa Bay Buccaneers","TB","DST","8.0","1","8.0"
"146","Stephen Hauschka","BUF","K","8.0","1","8.0"
"146","Houston Texans","HOU","DST","8.0","1","8.0"
"146","Tajae Sharpe","MIN","WR","8.0","1","8.0"
"152","Carlos Hyde","SEA","RB","7.9","1","7.9"
"153","Gus Edwards","BAL","RB","7.8","1","7.8"
"153","Nick Boyle","BAL","TE","7.8","1","7.8"
"155","Jarvis Landry","CLE","WR","7.7","1","7.7"
"155","D.K. Metcalf","SEA","WR","7.7","1","7.7"
"157","Davante Adams","GB","WR","7.6","1","7.6"
"157","Will Fuller","HOU","WR","7.6","1","7.6"
"159","John Brown","BUF","WR","7.5","1","7.5"
"159","Irv Smith Jr.","MIN","TE","7.5","1","7.5"
"159","Dede Westbrook","JAC","WR","7.5","1","7.5"
"162","Robert Woods","LAR","WR","7.3","1","7.3"
"163","Sony Michel","NE","RB","7.1","1","7.1"
"163","DeVante Parker","MIA","WR","7.1","1","7.1"
"165","Detroit Lions","DET","DST","7.0","1","7.0"
"165","Eddy Pineiro","CHI","K","7.0","1","7.0"
"165","San Francisco 49ers","SF","DST","7.0","1","7.0"
"165","Minnesota Vikings","MIN","DST","7.0","1","7.0"
"165","Brett Maher","NYJ","K","7.0","1","7.0"
"165","Austin Seibert","CLE","K","7.0","1","7.0"
"171","Jason Witten","LV","TE","6.9","1","6.9"
"172","C.J. Prosise","FA","RB","6.8","1","6.8"
"173","Demetrius Harris","CHI","TE","6.7","1","6.7"
"173","Kenyan Drake","ARI","RB","6.7","1","6.7"
"175","Kyle Juszczyk","SF","RB","6.6","1","6.6"
"175","Jack Doyle","IND","TE","6.6","1","6.6"
"177","Peyton Barber","WAS","RB","6.5","1","6.5"
"178","Willie Snead","BAL","WR","6.2","1","6.2"
"178","Eric Ebron","PIT","TE","6.2","1","6.2"
"180","Randy Bullock","CIN","K","6.0","1","6.0"
"180","Jake Elliott","PHI","K","6.0","1","6.0"
"180","Matt Bryant","FA","K","6.0","1","6.0"
"180","Joe Flacco","NYJ","QB","6.0","1","6.0"
"180","Jason Sanders","MIA","K","6.0","1","6.0"
"180","Aldrick Rosas","NYG","K","6.0","1","6.0"
"180","Mike Williams","LAC","WR","6.0","1","6.0"
"180","Robbie Gould","SF","K","6.0","1","6.0"
"180","Stephen Gostkowski","FA","K","6.0","1","6.0"
"189","Raheem Mostert","SF","RB","5.9","1","5.9"
"189","Deebo Samuel","SF","WR","5.9","1","5.9"
"189","Marquise Brown","BAL","WR","5.9","1","5.9"
"189","Corey Davis","TEN","WR","5.9","1","5.9"
"193","Saquon Barkley","NYG","RB","5.7","1","5.7"
"193","Danny Amendola","DET","WR","5.7","1","5.7"
"193","James Conner","PIT","RB","5.7","1","5.7"
"196","Trey Quinn","WAS","WR","5.5","1","5.5"
"196","Chris Godwin","TB","WR","5.5","1","5.5"
"198","Marquise Goodwin","PHI","WR","5.1","1","5.1"
"198","Jakeem Grant","MIA","WR","5.1","1","5.1"
"200","Justin Jackson","LAC","RB","5.0","1","5.0"
"200","Cincinnati Bengals","CIN","DST","5.0","1","5.0"
"200","New York Giants","NYG","DST","5.0","1","5.0"
"200","Washington Redskins","WAS","DST","5.0","1","5.0"
"204","Devin Smith","DAL","WR","4.9","1","4.9"
"205","Jakobi Meyers","NE","WR","4.8","1","4.8"
"205","Jarius Wright","FA","WR","4.8","1","4.8"
"207","Seth Roberts","CAR","WR","4.7","1","4.7"
"208","Ryan Izzo","NE","TE","4.6","1","4.6"
"209","Jaron Brown","FA","WR","4.5","1","4.5"
"210","Jalen Richard","LV","RB","4.4","1","4.4"
"210","Josh Jacobs","LV","RB","4.4","1","4.4"
"210","J.D. McKissic","WAS","RB","4.4","1","4.4"
"210","Nyheim Hines","IND","RB","4.4","1","4.4"
"214","Zay Jones","LV","WR","4.3","1","4.3"
"214","Todd Gurley","ATL","RB","4.3","1","4.3"
"214","Hunter Renfrow","LV","WR","4.3","1","4.3"
"217","Damion Ratley","CLE","WR","4.1","1","4.1"
"218","Vernon Davis","FA","TE","4.0","1","4.0"
"218","Brandon McManus","DEN","K","4.0","1","4.0"
"218","Chris Conley","JAC","WR","4.0","1","4.0"
"218","Justin Tucker","BAL","K","4.0","1","4.0"
"218","Trey Burton","IND","TE","4.0","1","4.0"
"218","Los Angeles Chargers","LAC","DST","4.0","1","4.0"
"218","Deonte Harris","NO","WR","4.0","1","4.0"
"225","Adrian Peterson","WAS","RB","3.9","1","3.9"
"225","T.J. Yeldon","BUF","RB","3.9","1","3.9"
"225","Parris Campbell","IND","WR","3.9","1","3.9"
"225","Braxton Berrios","NYJ","WR","3.9","1","3.9"
"229","Dare Ogunbowale","TB","RB","3.8","1","3.8"
"230","Jamison Crowder","NYJ","WR","3.5","1","3.5"
"230","Chris Carson","SEA","RB","3.5","1","3.5"
"230","Mo Alie-Cox","IND","TE","3.5","1","3.5"
"233","Steven Sims","WAS","WR","3.4","1","3.4"
"233","David Moore","SEA","WR","3.4","1","3.4"
"233","Duke Johnson","HOU","RB","3.4","1","3.4"
"233","Tarik Cohen","CHI","RB","3.4","1","3.4"
"237","Randall Cobb","HOU","WR","3.3","1","3.3"
"238","Kalen Ballage","MIA","RB","3.2","1","3.2"
"238","Noah Fant","DEN","TE","3.2","1","3.2"
"238","Dan Vitale","NE","RB","3.2","1","3.2"
"241","Mark Andrews","BAL","TE","3.0","1","3.0"
"241","Jonnu Smith","TEN","TE","3.0","1","3.0"
"241","Jason Myers","SEA","K","3.0","1","3.0"
"241","Chase Edmonds","ARI","RB","3.0","1","3.0"
"241","Stefon Diggs","BUF","WR","3.0","1","3.0"
"241","Ka'imi Fairbairn","HOU","K","3.0","1","3.0"
"241","Dustin Hopkins","WAS","K","3.0","1","3.0"
"241","Jeff Heuerman","DEN","TE","3.0","1","3.0"
"241","Wil Lutz","NO","K","3.0","1","3.0"
"250","Malik Turner","FA","WR","2.9","1","2.9"
"250","Brandon Bolden","NE","RB","2.9","1","2.9"
"250","Jeremy Sprinkle","WAS","TE","2.9","1","2.9"
"250","Luke Falk","FA","QB","2.9","1","2.9"
"254","KeeSean Johnson","ARI","WR","2.8","1","2.8"
"254","Mike Boone","MIN","RB","2.8","1","2.8"
"254","Dontrelle Inman","FA","WR","2.8","1","2.8"
"257","Luke Stocker","FA","TE","2.7","1","2.7"
"257","Kendrick Bourne","SF","WR","2.7","1","2.7"
"257","Kenny Golladay","DET","WR","2.7","1","2.7"
"260","Robby Anderson","CAR","WR","2.6","1","2.6"
"261","Ted Ginn","CHI","WR","2.5","1","2.5"
"261","Gerald Everett","LAR","TE","2.5","1","2.5"
"261","Cordarrelle Patterson","CHI","WR","2.5","1","2.5"
"261","Dion Lewis","NYG","RB","2.5","1","2.5"
"265","Mike Gesicki","MIA","TE","2.4","1","2.4"
"265","Nick O'Leary","FA","TE","2.4","1","2.4"
"265","Isaiah McKenzie","BUF","WR","2.4","1","2.4"
"265","Hayden Hurst","ATL","TE","2.4","1","2.4"
"265","Marcedes Lewis","GB","TE","2.4","1","2.4"
"265","Breshad Perriman","NYJ","WR","2.4","1","2.4"
"265","James Washington","PIT","WR","2.4","1","2.4"
"272","Tyler Eifert","JAC","TE","2.3","1","2.3"
"273","DeAndre Washington","KC","RB","2.2","1","2.2"
"273","Giovani Bernard","CIN","RB","2.2","1","2.2"
"275","Daniel Carlson","LV","K","2.0","1","2.0"
"275","Logan Thomas","WAS","TE","2.0","1","2.0"
"275","Emmanuel Sanders","NO","WR","2.0","1","2.0"
"275","Sam Ficken","NYJ","K","2.0","1","2.0"
"275","Seattle Seahawks","SEA","DST","2.0","1","2.0"
"275","Anthony Miller","CHI","WR","2.0","1","2.0"
"275","Indianapolis Colts","IND","DST","2.0","1","2.0"
"275","Kansas City Chiefs","KC","DST","2.0","1","2.0"
"275","Miami Dolphins","MIA","DST","2.0","1","2.0"
"284","Ricky Seals-Jones","KC","TE","1.9","1","1.9"
"284","Michael Crabtree","FA","WR","1.9","1","1.9"
"284","Damiere Byrd","NE","WR","1.9","1","1.9"
"287","Jesse James","DET","TE","1.8","1","1.8"
"287","Alex Erickson","CIN","WR","1.8","1","1.8"
"287","Lance Kendricks","FA","TE","1.8","1","1.8"
"290","Cameron Brate","TB","TE","1.7","1","1.7"
"291","Kyle Rudolph","MIN","TE","1.6","1","1.6"
"292","Travis Benjamin","SF","WR","1.5","1","1.5"
"292","Vance McDonald","PIT","TE","1.5","1","1.5"
"292","Nick Bawden","DET","RB","1.5","1","1.5"
"292","J.J. Arcega-Whiteside","PHI","WR","1.5","1","1.5"
"292","Deon Cain","PIT","WR","1.5","1","1.5"
"292","Taysom Hill","NO","QB","1.5","1","1.5"
"298","Charles Clay","FA","TE","1.4","1","1.4"
"298","Nick Vannett","DEN","TE","1.4","1","1.4"
"300","Geoff Swaim","FA","TE","1.3","1","1.3"
"300","Javon Wims","CHI","WR","1.3","1","1.3"
"300","Wayne Gallman","NYG","RB","1.3","1","1.3"
"303","Jared Cook","NO","TE","1.2","1","1.2"
"303","Richie James","SF","WR","1.2","1","1.2"
"303","Adam Shaheen","CHI","TE","1.2","1","1.2"
"303","Ryan Fitzpatrick","MIA","QB","1.2","1","1.2"
"303","Byron Pringle","KC","WR","1.2","1","1.2"
"303","John Ross","CIN","WR","1.2","1","1.2"
"309","Calvin Ridley","ATL","WR","1.1","1","1.1"
"309","Allen Hurns","MIA","WR","1.1","1","1.1"
"309","Justin Hardy","FA","WR","1.1","1","1.1"
"309","Russell Shepard","FA","WR","1.1","1","1.1"
"309","Alex Armah","CAR","RB","1.1","1","1.1"
"309","Chris Hogan","FA","WR","1.1","1","1.1"
"315","Ryan Griffin","NYJ","TE","1.0","1","1.0"
"315","Atlanta Falcons","ATL","DST","1.0","1","1.0"
"315","Ty Johnson","DET","RB","1.0","1","1.0"
"315","Bennie Fowler III","FA","WR","1.0","1","1.0"
"315","Tennessee Titans","TEN","DST","1.0","1","1.0"
"315","Cairo Santos","FA","K","1.0","1","1.0"
"321","Johnny Holton","FA","WR","0.9","1","0.9"
"321","Josh Hill","NO","TE","0.9","1","0.9"
"321","Kenjon Barner","FA","RB","0.9","1","0.9"
"321","Robert Tonyan","GB","TE","0.9","1","0.9"
"321","A.J. Brown","TEN","WR","0.9","1","0.9"
"326","Xavier Grimble","IND","TE","0.8","1","0.8"
"326","Rhett Ellison","FA","TE","0.8","1","0.8"
"326","Tommy Sweeney","BUF","TE","0.8","1","0.8"
"326","Darwin Thompson","KC","RB","0.8","1","0.8"
"326","Blake Jarwin","DAL","TE","0.8","1","0.8"
"331","Malcolm Brown","LAR","RB","0.7","1","0.7"
"332","T.J. Hockenson","DET","TE","0.6","1","0.6"
"332","Blake Bell","DAL","TE","0.6","1","0.6"
"332","Benny Snell Jr.","PIT","RB","0.6","1","0.6"
"332","Foster Moreau","LV","TE","0.6","1","0.6"
"336","Reggie Bonnafon","CAR","RB","0.5","1","0.5"
"336","CJ Ham","MIN","RB","0.5","1","0.5"
"338","Geronimo Allison","DET","WR","0.4","1","0.4"
"338","Darren Sproles","FA","RB","0.4","1","0.4"
"340","Latavius Murray","NO","RB","0.2","1","0.2"
"340","Mike Davis","CAR","RB","0.2","1","0.2"
"342","Justice Hill","BAL","RB","0.1","1","0.1"
"342","Ty Montgomery","NO","RB","0.1","1","0.1"
"344","Keelan Cole","JAC","WR","0.0","1","0.0"
"344","Mike Thomas","CIN","WR","0.0","1","0.0"
"344","Darius Jennings","LAC","WR","0.0","1","0.0"
"344","Olabisi Johnson","MIN","WR","0.0","1","0.0"
"344","Matt Slater","NE","WR","0.0","1","0.0"
"344","DeAndre Carter","HOU","WR","0.0","1","0.0"
"344","Damion Willis","CIN","WR","0.0","1","0.0"
"344","Chester Rogers","FA","WR","0.0","1","0.0"
"344","Cedrick Wilson","DAL","WR","0.0","1","0.0"
"344","TJ Jones","FA","WR","0.0","1","0.0"
"344","De'Anthony Thomas","BAL","WR","0.0","1","0.0"
"344","Taywan Taylor","CLE","WR","0.0","1","0.0"
"344","Patrick Laird","MIA","RB","0.0","1","0.0"
"344","Robert Davis","PHI","WR","0.0","1","0.0"
"344","Cody Core","NYG","WR","0.0","1","0.0"
"344","Darrius Shepherd","GB","WR","0.0","1","0.0"
"344","Juwann Winfree","DEN","WR","0.0","1","0.0"
"344","Lil'Jordan Humphrey","NO","WR","0.0","1","0.0"
"344","Andre Roberts","BUF","WR","0.0","1","0.0"
"344","Scott Miller","TB","WR","0.0","1","0.0"
"344","Marvin Hall","DET","WR","0.0","1","0.0"
"344","Greg Ward","PHI","WR","0.0","1","0.0"
"344","Evan Baylis","GB","TE","0.0","1","0.0"
"344","Darrell Daniels","ARI","TE","0.0","1","0.0"
"344","Zach Gentry","PIT","TE","0.0","1","0.0"
"344","Damien Harris","NE","RB","0.0","1","0.0"
"344","Jakob Johnson","NE","RB","0.0","1","0.0"
"344","Keelan Doss","LV","WR","0.0","1","0.0"
"344","Ray-Ray McCloud","BUF","WR","0.0","1","0.0"
"344","Justin Watson","TB","WR","0.0","1","0.0"
"344","Bobo Wilson","FA","WR","0.0","1","0.0"
"344","Kelvin Harmon","WAS","WR","0.0","1","0.0"
"344","Miles Boykin","BAL","WR","0.0","1","0.0"
"344","DaeSean Hamilton","DEN","WR","0.0","1","0.0"
"344","Arizona Cardinals","ARI","DST","0.0","1","0.0"
"344","Keith Smith","ATL","RB","0.0","1","0.0"
"344","Zach Line","FA","RB","0.0","1","0.0"
"344","Buddy Howell","HOU","RB","0.0","1","0.0"
"344","Alec Ingold","LV","RB","0.0","1","0.0"
"344","Elijhaa Penny","NYG","RB","0.0","1","0.0"
"344","Troymaine Pope","FA","RB","0.0","1","0.0"
"344","Jamize Olawale","DAL","RB","0.0","1","0.0"
"344","Travis Homer","SEA","RB","0.0","1","0.0"
"344","Bilal Powell","FA","RB","0.0","1","0.0"
"344","Tyler Ervin","GB","RB","0.0","1","0.0"
"344","D.J. Foster","ARI","RB","0.0","1","0.0"
"344","T.J. Logan","TB","RB","0.0","1","0.0"
"344","Devontae Booker","LV","RB","0.0","1","0.0"
"344","Dontrell Hilliard","CLE","RB","0.0","1","0.0"
"344","Chandler Cox","MIA","RB","0.0","1","0.0"
"344","Samaje Perine","CIN","RB","0.0","1","0.0"
"344","Anthony Sherman","KC","RB","0.0","1","0.0"
"344","Ito Smith","ATL","RB","0.0","1","0.0"
"344","Ryquell Armstead","JAC","RB","0.0","1","0.0"
"344","Wendell Smallwood","FA","RB","0.0","1","0.0"
"344","Ameer Abdullah","MIN","RB","0.0","1","0.0"
"344","Trenton Cannon","NYJ","RB","0.0","1","0.0"
"344","Patrick DiMarco","BUF","RB","0.0","1","0.0"
"344","Philadelphia Eagles","PHI","DST","0.0","1","0.0"
"344","Denver Broncos","DEN","DST","0.0","1","0.0"
"344","Baltimore Ravens","BAL","DST","0.0","1","0.0"
"344","Dwayne Washington","NO","RB","0.0","1","0.0"
"344","Cullen Gillaspia","HOU","RB","0.0","1","0.0"
"344","Brandon Wilson","CIN","RB","0.0","1","0.0"
"344","Tyrod Taylor","LAC","QB","0.0","1","0.0"
"344","D'Ernest Johnson","CLE","RB","0.0","1","0.0"
"344","Chris Moore","BAL","WR","0.0","1","0.0"
"344","JoJo Natson","CLE","WR","0.0","1","0.0"
"344","Josh Bellamy","NYJ","WR","0.0","1","0.0"
"344","Trent Sherfield","ARI","WR","0.0","1","0.0"
"344","Robert Foster","BUF","WR","0.0","1","0.0"
"344","Andy Isabella","ARI","WR","0.0","1","0.0"
"344","Jimmy Graham","CHI","TE","0.0","1","0.0"
"344","Trevon Wesco","NYJ","TE","0.0","1","0.0"
"344","Beau Brinkley","TEN","TE","0.0","1","0.0"
"344","MyCole Pruitt","TEN","TE","0.0","1","0.0"
"344","Tyler Conklin","MIN","TE","0.0","1","0.0"
"344","Ian Thomas","CAR","TE","0.0","1","0.0"
"344","Dallas Goedert","PHI","TE","0.0","1","0.0"
"344","Ben Braunecker","CHI","TE","0.0","1","0.0"
"344","Antony Auclair","TB","TE","0.0","1","0.0"
"344","Justin Hardee","NO","WR","0.0","1","0.0"
"344","Derek Carrier","LV","TE","0.0","1","0.0"
"344","Khadarel Hodge","CLE","WR","0.0","1","0.0"
"344","Allen Lazard","GB","WR","0.0","1","0.0"
"344","Josh Reynolds","LAR","WR","0.0","1","0.0"
"344","Ryan Switzer","PIT","WR","0.0","1","0.0"
"344","Geremy Davis","DET","WR","0.0","1","0.0"
"344","Chad Beebe","MIN","WR","0.0","1","0.0"
"344","Marqise Lee","NE","WR","0.0","1","0.0"
"344","Russell Gage","ATL","WR","0.0","1","0.0"
"344","Austin Carr","NO","WR","0.0","1","0.0"
"344","Keke Coutee","HOU","WR","0.0","1","0.0"
"344","Diontae Spencer","DEN","WR","0.0","1","0.0"
"344","Lee Smith","BUF","TE","0.0","1","0.0"
"344","Sean Culkin","FA","TE","0.0","1","0.0"
"344","Troy Fumagalli","DEN","TE","0.0","1","0.0"
"344","Cethan Carter","CIN","TE","0.0","1","0.0"
"344","Maxx Williams","ARI","TE","0.0","1","0.0"
"344","Daniel Brown","NYJ","TE","0.0","1","0.0"
"344","C.J. Uzomah","CIN","TE","0.0","1","0.0"
"344","Drew Sample","CIN","TE","0.0","1","0.0"
"344","Jaylen Samuels","PIT","RB","0.0","1","0.0"
"344","Johnny Mundt","LAR","TE","0.0","1","0.0"
"344","Pharaoh Brown","CLE","TE","0.0","1","0.0"
"344","Jaeden Graham","ATL","TE","0.0","1","0.0"
"344","Deon Yelder","KC","TE","0.0","1","0.0"
"344","Andrew Beck","DEN","TE","0.0","1","0.0"
"344","Eric Tomlinson","NYG","TE","0.0","1","0.0"
"344","Anthony Firkser","TEN","TE","0.0","1","0.0"
"344","Seth DeValve","FA","TE","0.0","1","0.0"
"344","Levine Toilolo","NYG","TE","0.0","1","0.0"
"344","Virgil Green","LAC","TE","0.0","1","0.0"
"344","Ross Dwelley","SF","TE","0.0","1","0.0"
"344","Chris Manhertz","CAR","TE","0.0","1","0.0"
"344","Durham Smythe","MIA","TE","0.0","1","0.0"
"344","Alex Ellis","PHI","TE","0.0","1","0.0"
"344","Dalton Schultz","DAL","TE","0.0","1","0.0"
"344","J.P. Holtz","CHI","TE","0.0","1","0.0"
"463","Derek Watt","PIT","RB","-0.1","1","-0.1"
"464","Sean Mannion","MIN","QB","-0.2","1","-0.2"
"464","Jordan Wilkins","IND","RB","-0.2","1","-0.2"
"466","Jarrett Stidham","NE","QB","-0.4","1","-0.4"
"467","Las Vegas Raiders","LV","DST","-1.0","1","-1.0"
"468","Gunner Olszewski","NE","WR","-2.0","1","-2.0"
""
""
