"Rank","Player","Team","Position","Points","Games","Avg"
"234","Andre Patton","LAC","WR","3.2","1","3.2"
"236","Dare Ogunbowale","TB","RB","3.1","1","3.1"
"237","JuJu Smith-Schuster","PIT","WR","3.0","1","3.0"
"237","Randy Bullock","CIN","K","3.0","1","3.0"
"237","Parris Campbell","IND","WR","3.0","1","3.0"
"237","Odell Beckham Jr.","CLE","WR","3.0","1","3.0"
"237","Dustin Hopkins","WAS","K","3.0","1","3.0"
"237","Indianapolis Colts","IND","DST","3.0","1","3.0"
"243","Paul Richardson Jr.","FA","WR","2.9","1","2.9"
"243","KeeSean Johnson","ARI","WR","2.9","1","2.9"
"243","Phillip Dorsett","SEA","WR","2.9","1","2.9"
"243","Marcedes Lewis","GB","TE","2.9","1","2.9"
"247","Dan Vitale","NE","RB","2.8","1","2.8"
"247","Adrian Peterson","WAS","RB","2.8","1","2.8"
"247","Hunter Renfrow","LV","WR","2.8","1","2.8"
"250","Josh Reynolds","LAR","WR","2.7","1","2.7"
"250","Justice Hill","BAL","RB","2.7","1","2.7"
"252","Trey Burton","IND","TE","2.6","1","2.6"
"252","Keke Coutee","HOU","WR","2.6","1","2.6"
"252","Derek Watt","PIT","RB","2.6","1","2.6"
"252","Maxx Williams","ARI","TE","2.6","1","2.6"
"256","CJ Ham","MIN","RB","2.5","1","2.5"
"256","Latavius Murray","NO","RB","2.5","1","2.5"
"256","Jeremy Sprinkle","WAS","TE","2.5","1","2.5"
"256","Adam Humphries","TEN","WR","2.5","1","2.5"
"260","Keelan Cole","JAC","WR","2.4","1","2.4"
"260","Kelvin Harmon","WAS","WR","2.4","1","2.4"
"260","Ameer Abdullah","MIN","RB","2.4","1","2.4"
"263","Pharaoh Brown","CLE","TE","2.3","1","2.3"
"263","Darius Slayton","NYG","WR","2.3","1","2.3"
"263","Adam Shaheen","CHI","TE","2.3","1","2.3"
"263","Jalen Richard","LV","RB","2.3","1","2.3"
"267","Chris Conley","JAC","WR","2.2","1","2.2"
"268","Anthony Miller","CHI","WR","2.1","1","2.1"
"269","Cincinnati Bengals","CIN","DST","2.0","1","2.0"
"269","Jacksonville Jaguars","JAC","DST","2.0","1","2.0"
"269","Trey Quinn","WAS","WR","2.0","1","2.0"
"269","Trent Sherfield","ARI","WR","2.0","1","2.0"
"269","Minnesota Vikings","MIN","DST","2.0","1","2.0"
"274","Wendell Smallwood","FA","RB","1.9","1","1.9"
"274","Ty Johnson","DET","RB","1.9","1","1.9"
"274","Keelan Doss","LV","WR","1.9","1","1.9"
"274","Isaiah Ford","MIA","WR","1.9","1","1.9"
"274","Bobo Wilson","FA","WR","1.9","1","1.9"
"279","Byron Pringle","KC","WR","1.8","1","1.8"
"279","Alexander Mattison","MIN","RB","1.8","1","1.8"
"279","Justin Watson","TB","WR","1.8","1","1.8"
"279","Mack Hollins","MIA","WR","1.8","1","1.8"
"283","Sean Culkin","FA","TE","1.7","1","1.7"
"283","Darren Fells","HOU","TE","1.7","1","1.7"
"283","Kyle Rudolph","MIN","TE","1.7","1","1.7"
"286","Robert Davis","PHI","WR","1.6","1","1.6"
"286","Robert Tonyan","GB","TE","1.6","1","1.6"
"286","Taysom Hill","NO","QB","1.6","1","1.6"
"286","Adam Thielen","MIN","WR","1.6","1","1.6"
"290","Greg Olsen","SEA","TE","1.5","1","1.5"
"290","Damion Ratley","CLE","WR","1.5","1","1.5"
"292","Nick O'Leary","FA","TE","1.4","1","1.4"
"292","Malcolm Brown","LAR","RB","1.4","1","1.4"
"292","Nick Boyle","BAL","TE","1.4","1","1.4"
"292","Zay Jones","LV","WR","1.4","1","1.4"
"292","David Moore","SEA","WR","1.4","1","1.4"
"297","Diontae Spencer","DEN","WR","1.3","1","1.3"
"297","Jonathan Hilliman","NYG","RB","1.3","1","1.3"
"297","Tavon Austin","FA","WR","1.3","1","1.3"
"297","Damion Willis","CIN","WR","1.3","1","1.3"
"301","Cordarrelle Patterson","CHI","WR","1.2","1","1.2"
"301","Rex Burkhead","NE","RB","1.2","1","1.2"
"301","J.P. Holtz","CHI","TE","1.2","1","1.2"
"301","Elijhaa Penny","NYG","RB","1.2","1","1.2"
"305","Chris Hogan","FA","WR","1.1","1","1.1"
"305","Darius Jennings","LAC","WR","1.1","1","1.1"
"305","D.K. Metcalf","SEA","WR","1.1","1","1.1"
"305","Andre Roberts","BUF","WR","1.1","1","1.1"
"309","Jonnu Smith","TEN","TE","1.0","1","1.0"
"309","Irv Smith Jr.","MIN","TE","1.0","1","1.0"
"309","Vernon Davis","FA","TE","1.0","1","1.0"
"309","Marqise Lee","NE","WR","1.0","1","1.0"
"309","Deonte Harris","NO","WR","1.0","1","1.0"
"314","Nick Bawden","DET","RB","0.9","1","0.9"
"314","Delanie Walker","FA","TE","0.9","1","0.9"
"314","Jakeem Grant","MIA","WR","0.9","1","0.9"
"317","Bennie Fowler III","FA","WR","0.8","1","0.8"
"317","Charles Clay","FA","TE","0.8","1","0.8"
"317","Zach Line","FA","RB","0.8","1","0.8"
"320","Kalen Ballage","MIA","RB","0.7","1","0.7"
"321","Andy Isabella","ARI","WR","0.5","1","0.5"
"321","Jamaal Williams","GB","RB","0.5","1","0.5"
"321","Case Keenum","CLE","QB","0.5","1","0.5"
"324","Mitch Trubisky","CHI","QB","0.4","1","0.4"
"324","Darren Sproles","FA","RB","0.4","1","0.4"
"326","Tyrod Taylor","LAC","QB","0.2","1","0.2"
"327","Alec Ingold","LV","RB","0.1","1","0.1"
"327","Benny Snell Jr.","PIT","RB","0.1","1","0.1"
"329","Jakobi Meyers","NE","WR","0.0","1","0.0"
"329","Alex Erickson","CIN","WR","0.0","1","0.0"
"329","Allen Lazard","GB","WR","0.0","1","0.0"
"329","Khadarel Hodge","CLE","WR","0.0","1","0.0"
"329","Tajae Sharpe","MIN","WR","0.0","1","0.0"
"329","Matt Slater","NE","WR","0.0","1","0.0"
"329","DeAndre Carter","HOU","WR","0.0","1","0.0"
"329","Mike Thomas","CIN","WR","0.0","1","0.0"
"329","James Washington","PIT","WR","0.0","1","0.0"
"329","Malik Turner","FA","WR","0.0","1","0.0"
"329","De'Anthony Thomas","BAL","WR","0.0","1","0.0"
"329","Jakob Johnson","NE","RB","0.0","1","0.0"
"329","Cedrick Wilson","DAL","WR","0.0","1","0.0"
"329","TJ Jones","FA","WR","0.0","1","0.0"
"329","Taywan Taylor","CLE","WR","0.0","1","0.0"
"329","Patrick Laird","MIA","RB","0.0","1","0.0"
"329","Zach Gentry","PIT","TE","0.0","1","0.0"
"329","Evan Baylis","GB","TE","0.0","1","0.0"
"329","Ashton Dulin","IND","WR","0.0","1","0.0"
"329","Fred Brown","DEN","WR","0.0","1","0.0"
"329","Brian Hill","ATL","RB","0.0","1","0.0"
"329","Lil'Jordan Humphrey","NO","WR","0.0","1","0.0"
"329","Scott Miller","TB","WR","0.0","1","0.0"
"329","Darrius Shepherd","GB","WR","0.0","1","0.0"
"329","Devin Smith","DAL","WR","0.0","1","0.0"
"329","Nelson Agholor","LV","WR","0.0","1","0.0"
"329","Donte Moncrief","FA","WR","0.0","1","0.0"
"329","Cody Latimer","WAS","WR","0.0","1","0.0"
"329","Cody Core","NYG","WR","0.0","1","0.0"
"329","Ray-Ray McCloud","BUF","WR","0.0","1","0.0"
"329","Keith Smith","ATL","RB","0.0","1","0.0"
"329","Mike Boone","MIN","RB","0.0","1","0.0"
"329","Buddy Howell","HOU","RB","0.0","1","0.0"
"329","Corey Clement","PHI","RB","0.0","1","0.0"
"329","Alex Armah","CAR","RB","0.0","1","0.0"
"329","T.J. Logan","TB","RB","0.0","1","0.0"
"329","Jamize Olawale","DAL","RB","0.0","1","0.0"
"329","Travis Homer","SEA","RB","0.0","1","0.0"
"329","David Fluellen","FA","RB","0.0","1","0.0"
"329","Tyler Ervin","GB","RB","0.0","1","0.0"
"329","D.J. Foster","ARI","RB","0.0","1","0.0"
"329","Jordan Scarlett","CAR","RB","0.0","1","0.0"
"329","Devontae Booker","LV","RB","0.0","1","0.0"
"329","D'Ernest Johnson","CLE","RB","0.0","1","0.0"
"329","Chandler Cox","MIA","RB","0.0","1","0.0"
"329","Samaje Perine","CIN","RB","0.0","1","0.0"
"329","Anthony Sherman","KC","RB","0.0","1","0.0"
"329","Taiwan Jones","BUF","RB","0.0","1","0.0"
"329","Darwin Thompson","KC","RB","0.0","1","0.0"
"329","Darrell Henderson","LAR","RB","0.0","1","0.0"
"329","Patrick DiMarco","BUF","RB","0.0","1","0.0"
"329","Dan Bailey","MIN","K","0.0","1","0.0"
"329","Miami Dolphins","MIA","DST","0.0","1","0.0"
"329","Tony Pollard","DAL","RB","0.0","1","0.0"
"329","Dwayne Washington","NO","RB","0.0","1","0.0"
"329","Reggie Bonnafon","CAR","RB","0.0","1","0.0"
"329","Andy Janovich","CLE","RB","0.0","1","0.0"
"329","Cullen Gillaspia","HOU","RB","0.0","1","0.0"
"329","Brandon Wilson","CIN","RB","0.0","1","0.0"
"329","Breshad Perriman","NYJ","WR","0.0","1","0.0"
"329","Laquon Treadwell","ATL","WR","0.0","1","0.0"
"329","JoJo Natson","CLE","WR","0.0","1","0.0"
"329","Johnny Holton","FA","WR","0.0","1","0.0"
"329","J.J. Arcega-Whiteside","PHI","WR","0.0","1","0.0"
"329","Chris Moore","BAL","WR","0.0","1","0.0"
"329","Justin Hardy","FA","WR","0.0","1","0.0"
"329","Beau Brinkley","TEN","TE","0.0","1","0.0"
"329","MyCole Pruitt","TEN","TE","0.0","1","0.0"
"329","Tyler Conklin","MIN","TE","0.0","1","0.0"
"329","Ian Thomas","CAR","TE","0.0","1","0.0"
"329","Tommy Sweeney","BUF","TE","0.0","1","0.0"
"329","Gunner Olszewski","NE","WR","0.0","1","0.0"
"329","Ryan Switzer","PIT","WR","0.0","1","0.0"
"329","Isaiah McKenzie","BUF","WR","0.0","1","0.0"
"329","Justin Hardee","NO","WR","0.0","1","0.0"
"329","Deon Cain","PIT","WR","0.0","1","0.0"
"329","Austin Carr","NO","WR","0.0","1","0.0"
"329","Russell Gage","ATL","WR","0.0","1","0.0"
"329","Steven Sims","WAS","WR","0.0","1","0.0"
"329","Ben Braunecker","CHI","TE","0.0","1","0.0"
"329","Antony Auclair","TB","TE","0.0","1","0.0"
"329","Luke Stocker","FA","TE","0.0","1","0.0"
"329","Cethan Carter","CIN","TE","0.0","1","0.0"
"329","Ryan Izzo","NE","TE","0.0","1","0.0"
"329","Matt LaCosse","NE","TE","0.0","1","0.0"
"329","Jeff Heuerman","DEN","TE","0.0","1","0.0"
"329","C.J. Uzomah","CIN","TE","0.0","1","0.0"
"329","Drew Sample","CIN","TE","0.0","1","0.0"
"329","Mike Gesicki","MIA","TE","0.0","1","0.0"
"329","Blake Bell","DAL","TE","0.0","1","0.0"
"329","Derek Carrier","LV","TE","0.0","1","0.0"
"329","Jesse James","DET","TE","0.0","1","0.0"
"329","Lee Smith","BUF","TE","0.0","1","0.0"
"329","Atlanta Falcons","ATL","DST","0.0","1","0.0"
"329","Andrew Beck","DEN","TE","0.0","1","0.0"
"329","Garrett Dickerson","NYG","TE","0.0","1","0.0"
"329","Seth DeValve","FA","TE","0.0","1","0.0"
"329","Chris Manhertz","CAR","TE","0.0","1","0.0"
"329","Durham Smythe","MIA","TE","0.0","1","0.0"
"329","Alex Ellis","PHI","TE","0.0","1","0.0"
"329","Demetrius Harris","CHI","TE","0.0","1","0.0"
"329","Mo Alie-Cox","IND","TE","0.0","1","0.0"
"329","Dalton Schultz","DAL","TE","0.0","1","0.0"
"329","Jaeden Graham","ATL","TE","0.0","1","0.0"
"433","Mecole Hardman","KC","WR","-0.1","1","-0.1"
"434","Green Bay Packers","GB","DST","-1.0","1","-1.0"
"434","Baltimore Ravens","BAL","DST","-1.0","1","-1.0"
""
""
